N,E,Elev (m),Acc (m),aquifer,depth (ft),Results,water temp ©,pH,EC (uS/cm),TDS (mg/L),turb (NTU),TLF1 (ppb),TLF2 (ppb),TLF3 (ppb),CDOM1 (ppb),CDOM2 (ppb),CDOM3 (ppb),TLF_Avg (ppb),CDOM_Avg (ppb),TLF:CDOM,E.coli (MPN/100mL),DOC (mg/L)
-1.604616155,1.502189078,0.047004341,-0.46107954,shallow,95,unsafe,1.04961227,-0.326277601,-0.252115846,-0.236730541,0.588565278,-1.337192708,-0.979081099,-0.528286533,-0.153103381,-0.867160796,0.155015218,-0.700490959,0.90746429,-1.22921518,0.966861486,0.584113042
-0.243895997,-0.363514258,-0.039633777,-1.862554113,deep,200,unknown,0.38325033,-0.357791804,-1.137915672,0.338504986,-0.273158883,-0.011261897,0.716066437,3.163634811,-0.57718325,1.589776928,-1.320937672,-0.283258162,-1.524574741,0.671018162,-0.526236993,0.556390511
-1.890195362,-0.719819405,1.224936894,0.116889794,deep,200,unknown,-0.139228147,1.29927846,2.072210861,-0.886139152,2.227441827,-1.004121114,-1.271640848,-2.247476813,0.608263923,0.121317133,0.204511433,-0.423031204,-1.214016146,-0.538400833,-1.625780291,-0.924086106
0.621355498,-0.099166228,-2.171416793,-0.102319666,deep,700,safe,-0.046472346,-0.949016728,-0.213486807,0.457709343,-0.573444776,-0.065888818,-0.374467871,-1.686781637,0.226857238,-0.490386503,1.344463151,-0.2550948,-0.724633145,-0.715153742,1.445156395,-0.904698186
-0.793183329,0.208691247,0.495281796,0.71026248,shallow,90,unsafe,1.308750683,-1.136238772,-0.142287652,1.175636275,-0.020945355,-1.316102985,-0.958531829,1.055925491,-0.621727898,-0.029443825,-0.710689016,0.137174739,0.17704461,-0.23153022,-0.275259111,-0.161647275
0.204885139,-1.53606998,1.687834059,0.506450577,shallow,180,unknown,3.352571897,1.506215225,-2.245575157,0.201208455,0.988783031,-0.119478646,-1.693733333,0.204505996,-1.825861388,0.444231362,0.674146478,-2.70595845,-0.024613499,0.816620232,-0.738056192,-1.547588813
-0.049626439,0.034920864,0.824442991,1.341630592,deep,669,safe,-1.441402114,-0.390555412,-0.896404748,-0.400218292,2.401654449,-1.160250877,-0.240557422,-0.181415319,1.311253276,0.605245597,0.447611924,0.552529343,-0.719314225,-0.809468285,-0.244177373,-0.806387247
0.370147394,0.496035569,-0.001509454,0.222499955,deep,280,unsafe,-1.807493008,-0.395428401,-0.668158944,0.943759663,-1.456809745,-0.178195539,0.937942318,0.109240865,-0.848778563,-1.149378253,-0.22150552,-0.975909031,0.802983098,-0.407268282,-0.839034665,-0.213987975
0.625486778,0.661516484,1.408123319,0.817671424,deep,90,safe,0.26806163,-0.273807542,1.045796858,0.322159707,-0.225340185,0.723160426,2.515917221,-0.495707191,-1.342680839,1.089789194,-0.734192098,0.05569975,1.697052937,-0.555269637,-0.694900059,-0.026617673
-0.64643616,-0.877709981,-1.055934917,0.822241666,shallow,160,unknown,1.916534593,-0.050083256,1.067517264,0.952639796,-0.816105779,-1.073470394,-2.044290776,1.255185209,0.21182597,0.25869913,-1.091613563,-0.33796907,0.737880548,-1.566609614,0.330491165,3.188706098
0.507559022,-1.139424756,-0.669110249,-1.03829983,shallow,50,unknown,1.182915099,0.67465848,0.854229833,-0.124191186,-1.752552546,1.968560836,0.948126507,-1.640258928,0.105333147,-0.872728675,0.792385083,-0.043926193,0.818061929,0.363819962,-0.603501379,0.065066714
0.154149378,-1.146622612,-0.75326054,0.60308919,shallow,669,unsafe,-0.622642322,-0.060724458,-0.648324161,0.264257405,0.315999571,0.515398951,-0.834017411,0.389006312,-1.120177585,-0.225864675,-0.174104923,0.188991115,-0.089059047,0.720530639,-0.592945602,1.192791805
0.79103633,-0.598640243,-0.227284529,0.927296115,deep,400,unknown,-0.547949308,1.086087922,-0.569080404,-1.523324897,-0.199233518,-0.293647998,1.041932819,-1.067232251,0.366306478,1.067040649,-0.522375279,-0.355352965,-0.060807478,-0.834537684,-3.270159849,-0.906092989
0.246093783,-0.812232752,1.417390792,-1.058810377,deep,95,unknown,0.095941538,-0.785165596,1.209544574,0.130510313,-0.739786045,0.449651502,-0.79020076,-0.677497737,0.72193582,0.004133364,1.496183785,-0.334601546,-0.538513762,0.323314061,0.867186128,0.385473601
-1.628885977,-0.145489339,-0.941660738,0.733580488,deep,50,unknown,-1.09322025,0.775225182,0.803339019,-0.094569776,-0.474165542,-0.564369523,0.78299429,0.144467666,0.594188045,0.658673575,0.978613848,1.27096035,0.856616828,0.288448639,0.174537246,-1.018414447
0.560760469,-1.449294676,-0.438524586,-0.498144253,shallow,unknown,unsafe,-0.612610302,-1.479168378,0.938398642,0.365691704,-0.443875946,0.648812164,0.198239045,0.000415198,1.527898054,2.253092787,-1.01779266,-0.263706733,-1.154057568,1.766953321,-0.196073507,-2.37749257
-0.113493475,-0.925634277,0.278764181,1.355676766,shallow,160,safe,-0.242843113,0.75749922,0.811323656,-0.845031038,-0.710452436,1.238657556,0.006969953,-1.601183281,0.847913072,-0.60204912,-0.106225148,0.290474392,-2.033899633,-0.879385458,-0.251450217,1.447579896
-0.633698953,-2.623786586,-1.026197937,0.615470027,shallow,180,unknown,-0.013086358,0.343186524,1.339483458,-0.517612888,0.668118611,0.939096337,2.144180465,-0.010312117,0.044136236,-1.133969759,1.152680558,-2.269979559,-1.643260009,-0.800868802,1.032304961,0.089940913
-1.855508684,-0.492028849,0.756882901,-0.508947621,shallow,400,safe,1.315956496,1.242053254,-0.169616722,-1.371053619,0.743727968,-0.950731709,0.148238469,-0.142807523,-0.154280332,0.935064589,-0.234728605,-0.1339973,0.42527753,-0.105822909,0.375995735,-0.626920318
-0.333200057,-0.704907958,1.281686978,-1.831148943,shallow,50,safe,0.476537687,-2.672010527,2.639387265,0.192084067,-0.206000666,-0.708013563,-1.659564813,0.357687577,-0.888711582,-1.039827135,1.40739629,0.15017214,-0.030024846,-0.428607011,-0.260615689,-1.313692677
-0.562668898,-0.354209033,0.029067067,0.83172778,shallow,650,safe,-0.24617443,0.395542976,0.848679473,-0.958988838,0.652399137,-0.739104164,0.181307786,2.031625075,-0.567081435,-1.794427347,-0.198191079,-0.774582185,0.726928254,-0.289549968,-0.281945865,-1.070565592
-0.401897219,0.729623329,0.173308391,-0.025402957,deep,700,unsafe,0.395232896,-2.634842023,-0.682397362,0.159809603,1.074909178,-1.065132719,1.489754874,0.370561775,-0.404148545,-0.428305253,0.536077392,0.691881388,-0.581960997,-0.666866087,0.637121669,-0.61665893
-0.440589339,-0.497810333,-1.316084492,0.616629458,deep,669,unknown,0.264628206,0.599500183,-1.29590317,-1.171203177,0.773459652,-0.215480274,-1.304918068,0.570369711,-2.37757458,-0.115157731,-0.208598752,1.839499627,0.804647263,0.202267629,-1.204848412,-1.021903676
0.082524206,1.364400001,-0.885044684,0.173685401,deep,669,unknown,1.018580588,0.497828956,-0.543393237,0.470041538,-1.032435774,1.346719852,1.76916246,0.669930127,0.031313138,-0.474893897,0.310311599,1.394209238,0.545896707,1.934246551,0.833095658,-1.781127291
0.155945092,-0.062936227,-1.185174698,1.270923027,shallow,669,unsafe,1.984774604,-0.205413566,-1.085254652,-1.849901098,0.015864604,0.433098606,1.944137388,-0.662103311,-1.412043471,0.056031536,0.204612299,-1.656127628,-0.694691071,1.603968043,-1.596524074,-2.050685359
1.360195405,0.573269846,1.050882129,-0.171593773,deep,95,unknown,-0.313920958,-0.603978688,0.51606983,-1.820029241,-0.599114196,-0.099791647,0.40998004,-1.480969677,0.581795509,-1.129016755,-1.869334677,-0.627069326,0.379783083,1.239387471,1.113496594,-1.601332561
1.225803782,-0.342505057,-0.499679439,0.152931958,shallow,50,unsafe,-0.139856251,0.240618853,-0.500632244,-0.385590094,0.757987904,2.53937117,-0.555179,0.979264667,0.834824555,-0.299830778,-0.481222895,-1.114298859,-0.778690741,-0.98387231,2.685035373,-0.39214462
1.489082304,0.123105725,0.932984844,0.822214286,deep,250,unknown,-1.993876493,-0.491983753,-0.473294369,0.702823229,0.813290323,0.112955652,1.007884493,-0.719903265,1.27218955,-0.196838454,-1.447672074,0.24553374,-0.552725625,-0.866749816,0.9022391,-0.994786151
0.060245004,0.805557966,0.898453754,-1.980883845,deep,160,unknown,-0.598192004,0.222714096,-0.445671149,-0.798617629,-1.43928121,1.123256423,-0.037559525,-0.020608084,1.015906393,0.566667923,-0.067750074,0.562295508,0.599664934,-0.816119083,1.327253613,-0.9010752
0.338851105,-1.298027725,-0.636372551,0.767250188,deep,50,unsafe,-0.295658276,0.948428498,0.57428839,-0.225229972,0.337677897,-1.64864439,0.957329221,-0.079158542,1.249825179,-0.687025735,-0.727064453,1.213507837,-1.747298251,-0.645583036,-1.109253458,-1.83895284
-0.327973497,-0.090998422,0.551914729,1.205239358,deep,700,unknown,0.598739373,0.26110759,0.562131964,2.60568989,-2.046561677,-0.447993077,0.01035738,-0.546713824,-0.636962779,-0.504858505,-0.103148014,-1.949193975,0.898628419,-1.302751979,0.183783608,0.633468199
-0.85614089,0.089837597,0.10932416,-0.198565981,deep,60,unknown,-2.653249571,-0.598531749,1.079216652,1.221382266,-0.205788107,0.819285633,0.048175806,-0.12443021,0.366783211,-1.247616518,-1.065825171,0.856234345,-0.501385982,0.635237986,1.340194529,0.111255962
-0.263476134,-1.959848761,-0.09548851,-0.218566994,deep,120,safe,-0.152059663,0.871197602,-0.328327406,1.807496662,-1.229485123,-1.208822208,-0.994067875,1.119270566,-0.183323552,-2.458192142,0.959985334,2.124402004,-1.645357133,-2.128183032,-1.545752119,1.411237943
1.046576365,-1.27059287,0.000842606,0.95487121,shallow,650,safe,-1.276969923,-1.505895562,-0.089960349,0.892079099,1.417564741,-1.672628698,1.115602723,0.785959749,-0.880857288,-0.14150567,-0.572257933,-1.437550161,0.388135548,-1.10515713,2.30208917,-1.077542774
-0.273762373,-1.268239267,-1.090250759,-1.51805629,deep,160,unknown,-0.521854852,0.061596938,-0.447980849,0.729243569,0.699696447,0.939230849,-0.051462796,-1.010811966,-1.026551419,1.444283239,1.398712321,-0.475560379,-0.452775593,-1.154079142,-1.216755337,0.053836765
0.506413105,-1.987343157,-1.255524767,0.126143537,deep,95,unsafe,1.500854281,-0.156594499,-0.685657099,-1.164061026,-1.382921723,-0.720860693,2.023235277,-1.984818411,0.601603082,-1.758999058,0.312943652,0.756894971,0.111933952,-0.227388572,1.039896583,-0.233920887
0.444686219,1.059767104,-0.698066624,-0.031292643,deep,700,unknown,0.535680144,-2.500766209,0.470554355,-0.271024319,0.626616767,-1.586762678,-1.431312536,-0.527425325,1.361242698,-1.705357815,1.136092242,0.480929213,1.839755406,1.33644732,1.354419985,1.798891553
0.690412183,-0.297103998,1.216402865,-0.73925944,deep,230,safe,0.781576515,-1.488474319,-1.467164803,-1.209486484,0.770277674,-0.363954639,-0.472232985,-0.048621742,-1.433138543,-0.608480601,1.70206534,-0.404250734,-0.111490312,-0.434416542,-1.562443851,-0.103363024
0.529634652,1.29247868,0.533115845,-0.484750465,shallow,180,safe,2.152887183,1.683645526,-0.513958748,-1.166568172,1.767775004,1.119551924,-0.76861338,-0.230041283,-0.682599968,1.24156889,-0.798478501,-0.301781273,1.484135185,1.999060011,0.342413408,-0.541595324
-0.444658999,0.601845437,0.952076876,-0.990159047,deep,700,unsafe,0.390656354,0.724404511,-1.292219146,1.707107897,-0.269316904,-0.793103711,-1.159380777,0.606358106,0.733698201,-1.209440203,-0.493597866,-1.04881204,-1.352766702,-1.297059895,0.725347286,-0.068271696
-0.376226114,1.12527873,0.746651607,1.688997529,shallow,400,safe,-1.197216962,1.332633111,-0.459071139,-0.319332818,-0.731722807,-0.390678512,2.560174503,1.851593724,0.4236361,-0.23395122,-0.847468473,0.979315305,0.810974486,-0.014631662,-0.629271556,0.253184327
-1.529352326,1.02635478,2.007586023,0.623366523,shallow,400,unsafe,-1.43651455,-1.324887203,-0.071821254,-1.97517065,-0.811372376,-1.61940843,1.720628243,0.451128938,0.194513816,-0.234791143,-0.412827206,0.723856357,-0.144621694,1.445725459,1.033695827,-0.610202064
0.604208297,2.060921217,0.86860599,-0.103415277,deep,60,unknown,-1.257259012,-0.436249521,0.141041333,1.114654862,-1.929899841,-1.111074759,-0.848354594,-0.249649787,-1.070609167,-0.661494322,-0.608851214,0.056213052,-0.998354528,-0.155764937,0.872316429,0.461445406
-0.906225509,0.804460113,0.882186347,0.199746578,shallow,50,safe,-0.174248577,-1.738835793,0.207824984,0.677445991,-0.001269003,1.587587648,-1.224680665,-0.759286396,-0.799891173,0.833928936,0.329974096,-1.158562421,-0.520464277,1.934169192,-0.59906366,-0.709951369
-0.981153275,0.262925176,-1.292994181,1.027342876,shallow,280,safe,-1.032260954,-0.357411937,1.046140811,0.016127704,0.69241506,-0.521275991,1.215428986,-0.427119987,-0.121888287,-0.866074165,0.659388289,-0.157281236,1.150251354,1.418959419,-0.852666012,-0.542944611
0.38329664,-0.574085962,0.390235118,0.190938785,shallow,120,unsafe,-0.009048494,-0.217451751,-1.100072039,-0.274826569,0.867927159,0.02733565,-0.360185083,-0.667868101,1.829828187,1.227002834,0.630567557,-0.487600468,2.126100462,0.821020406,-0.685239786,1.079271831
0.698872228,0.945190224,-1.649995011,-0.890598999,deep,669,unknown,-1.008111265,1.009927064,0.750055527,-0.517713387,0.143221938,-1.308669866,-2.486221757,-1.249459544,0.060917864,-1.248655341,-0.222349837,-1.679432784,2.072832474,0.814667704,-0.22169739,1.258790009
0.45750877,1.462973465,0.256953096,-1.950996199,deep,180,unsafe,-1.129390169,-1.511349585,-0.032739512,0.511405874,-1.070034246,-0.310469652,0.17651786,0.242811192,-0.200567004,0.913545143,0.865249945,1.514851783,-0.457207073,0.342129002,-0.316865853,0.077978918
0.673103429,0.181705119,0.401522877,-1.173364409,shallow,120,safe,-1.137268289,-1.085503163,-0.391931577,-0.429015095,0.093502937,-0.710849596,-0.607350725,-0.639835512,-0.115751408,1.297074237,-0.195115863,2.172466836,-0.1164362,0.972765984,0.044710957,2.57618652
-0.185619262,-0.799911047,0.166848363,1.081714304,deep,230,unknown,1.304198428,-1.304922043,-0.667918025,-0.34284041,-0.613450007,0.447058048,-0.033504028,-0.515167108,1.267245621,-0.394840123,1.141575866,-0.12989181,-0.372090446,0.03215503,-1.366264722,0.004351901
-0.524201928,-1.126785113,1.671313087,-0.780470505,shallow,unknown,safe,-1.732763535,0.285063418,-1.707549215,-2.387612697,0.208656014,0.412726651,0.333744421,-1.363315217,0.722459765,1.36498677,-0.639579582,0.327604646,1.191415962,-1.327886342,0.754674145,0.401629231
0.466987174,-0.777070095,1.272246135,0.689336523,shallow,90,safe,2.230018992,1.632050125,-0.831095875,-0.627287649,-1.038470475,0.925867307,0.822103154,-0.115161372,-1.632424031,-1.210961197,-0.033151365,0.49246089,0.947038072,-1.952369406,0.150669915,1.963313983
-0.625847479,-0.798823777,1.147483369,-0.47166567,shallow,400,safe,0.598962595,-0.292835758,-1.04179951,-1.062408977,2.428478754,0.530536601,-0.559152114,-0.223171992,1.566035077,1.065270739,0.048869026,0.360432889,0.838126835,-2.888278609,0.758482943,-0.438448969
-0.825548248,-1.847091281,-0.22102979,-1.111646256,deep,180,safe,0.824586183,0.469806646,-1.279347981,-0.771235044,0.3375677,0.687504597,-0.745879918,1.24723583,-0.529993316,-0.59652425,0.783176946,1.241678602,0.860894562,1.042172405,0.494142279,-1.07067421
-1.615040528,-0.622960152,0.905629474,-0.919899329,shallow,230,safe,1.567728159,0.04579487,-0.081443512,-0.332047313,-1.263987977,-1.501634474,-0.963979397,1.045714997,0.007712895,0.15162921,-1.357447088,-0.293349483,0.791120111,-0.716135358,0.49568372,-0.709993082
-0.148806723,-1.128356272,-0.003480859,-0.694671063,deep,90,safe,1.207209119,0.559808576,0.721216963,0.237067197,-1.04737611,1.153910947,-0.637355478,-0.292237826,-0.624894798,2.713153092,-0.531217409,-1.015615558,0.461821803,0.988829525,-0.618843541,0.778979766
-1.547723984,0.334977687,-0.186289529,1.162371092,deep,700,unknown,0.259744013,1.251481488,1.018159586,-1.906507703,-1.559322806,-1.007483849,1.826702989,0.677977208,-0.729731708,0.140353574,0.757462643,-0.783739581,-0.534467647,-0.141828451,1.258821289,2.11905719
-0.362957212,-0.665634572,-0.027023378,0.405211397,deep,200,unknown,-0.518048301,0.47156098,0.595445202,-1.094392859,-0.654929175,-0.681452064,-0.140606788,0.928123529,0.677583853,-1.016227821,-0.169623384,-1.224281301,-0.951789822,0.499609963,-0.401714742,-0.348972793
0.139250663,1.574818359,0.431492248,1.20524697,deep,unknown,unsafe,-0.358653375,-1.706529119,0.683706287,-0.861989572,-0.433705542,1.696495778,0.096560816,-1.980383247,0.063463392,-0.176476584,-0.616373506,-0.375406497,-0.381425844,-0.065297884,0.396709666,-0.008222081
0.138986591,-0.216408106,0.8760094,0.455555423,deep,250,unknown,1.529200441,0.407994578,-0.588758828,-1.080123182,0.278591146,-1.427346134,-0.875371426,-0.071721836,0.18659759,1.496955675,-0.35516624,0.535271817,-0.959113515,-0.91335611,-0.007120424,0.039372184
0.845361665,0.348270036,-1.47996713,-0.078541914,deep,650,unknown,0.763270788,0.667074185,0.077822594,0.629264307,-1.79684486,-0.526589257,-0.683287562,-0.140374575,0.713483819,0.40031888,-1.745198413,0.045902694,-0.780948299,1.503807342,-2.17681395,-0.701531615
-0.014259823,0.598887488,-1.500974466,-1.053414313,shallow,120,safe,0.505205698,-0.559018575,0.800380507,1.661767747,-1.387103255,1.208949069,-1.049075126,0.621835544,-0.950949033,0.675807405,0.505015368,-0.632904936,-1.861505802,-1.384896738,0.582431337,-0.07910227
1.193369409,-0.719649738,-0.110387154,0.142895232,shallow,50,unknown,0.472705645,-0.223014351,0.449949243,-0.962769291,2.1105876,-0.057964888,0.312766853,-1.569426726,-1.592060684,-1.396754666,0.34245476,-0.364617388,1.103197336,-0.86703656,0.763299277,-1.179586903
-0.139609693,-2.333515469,-0.157209244,-0.855794576,shallow,60,safe,1.150604842,-0.120209515,0.456112098,-0.305100363,2.129887888,-0.240322497,0.03563978,0.609028963,0.575964769,-1.135093379,-0.299227073,0.638348893,0.678713234,1.233597151,0.365231956,-0.109021333
2.796643251,-0.495145759,-0.826884634,1.302699403,deep,650,unsafe,0.616040468,0.142542559,0.247609002,0.931568889,-0.471717996,0.234330555,0.120220783,-0.064498791,-1.984063785,-0.943420737,-0.063149802,0.492836779,0.815281394,2.156188904,1.211537108,0.121352657
0.631313159,0.589000824,-0.145625548,1.016358124,deep,200,unknown,0.872280943,-0.753530689,0.243629084,2.357809522,1.158197401,0.821578445,-1.972823488,1.026045866,-0.405701541,-0.127681472,0.924469658,-0.56865459,0.405854367,0.046739647,-0.322170849,0.007928535
-0.970950505,-1.5984859,-0.094924308,-0.43078007,shallow,650,unknown,2.178193045,-0.104712606,-1.109375185,-0.060969296,-0.219367481,-0.060825205,0.603962608,-0.529559564,1.105143504,0.540040657,0.372160553,-1.080610104,-0.216715451,-0.241816546,0.99887169,-0.552765715
1.107482209,0.590294411,-0.602341644,1.373384428,shallow,120,safe,-0.330064225,-1.656003052,0.574639504,0.459854425,1.429939046,0.056705887,0.505462313,-0.465328172,1.580717669,-0.268915266,-1.181902519,-1.279590657,-0.669441492,-0.82087771,0.893194633,0.273420705
-0.199641534,1.593312714,0.76549244,-0.52265061,deep,120,unknown,-1.774801638,0.603830309,-1.02657522,-0.355462831,-0.022109246,-0.412004112,-0.984244059,-0.706883306,-0.139401425,-0.005081337,1.031153233,0.474294768,-0.242300129,0.301129977,1.466913964,0.317936838
1.715389549,0.701461586,0.507212405,0.942370102,deep,90,safe,1.619106355,-0.589535644,-0.380241166,-0.025084449,-2.533535295,-1.280273101,-0.780070871,0.871313788,1.903950809,-0.049219113,0.616343265,2.273268679,-0.875791316,1.487916055,0.800506003,0.901683096
0.502333944,0.303389498,1.138292934,0.997694864,deep,60,unknown,0.572825888,0.319123163,0.455870576,0.200718872,0.455843196,0.033972173,0.990923956,0.124569837,-2.010373774,1.374970604,1.881653828,-1.662857345,1.035654059,-0.389439781,0.501537667,2.267349711
-0.012217094,-0.253114603,0.304505707,0.080048403,deep,160,unsafe,0.836198863,0.878288698,-1.671943785,2.492192794,0.764835201,-0.303215511,0.344061228,0.781595041,0.95104081,0.392036702,-0.153451319,0.80267562,0.090374698,-0.126879984,1.372630771,1.107633962
